Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max,FIRE_TIME,Energy_Bayes,Pulse_Time,POLY_3_T_e_fixed,POLY_3_T_e_fixed_hpd95low,POLY_3_T_e_fixed_hpd95high,POLY_3_T_e_fixed_Rhat,POLY_3_T_e_drift,POLY_3_T_e_drift_hpd95low,POLY_3_T_e_drift_hpd95high,POLY_3_T_e_drift_Rhat,POLY_3_v_d_drift,POLY_3_v_d_drift_hpd95low,POLY_3_v_d_drift_hpd95high,POLY_3_v_d_drift_Rhat,POLY_4_T_e_fixed,POLY_4_T_e_fixed_hpd95low,POLY_4_T_e_fixed_hpd95high,POLY_4_T_e_fixed_Rhat,POLY_4_T_e_drift,POLY_4_T_e_drift_hpd95low,POLY_4_T_e_drift_hpd95high,POLY_4_T_e_drift_Rhat,POLY_4_v_d_drift,POLY_4_v_d_drift_hpd95low,POLY_4_v_d_drift_hpd95high,POLY_4_v_d_drift_Rhat
190201023,2.23,4.01323038149152,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-25513.063416640238,0.002239600056782365,4.009381954784207,1.0357999999999999e-06,70.05092565144635,25.12525228002732,99.99576776015766,1.0008556262198598,1.001323173293286,1.000000844211371,1.0040517206322084,0.9999419963285252,-499875.5652835802,-499999.9802169354,-499634.5855373814,1.0001119337235689,19.61538424672154,14.589657462908168,24.955870623197953,1.0002272000818873,5.113651239148142,3.516094276159888,6.730018583932066,1.0068136020675769,-444806.18123799533,-499890.8536132138,-394024.42916978046,1.0066447054305685
190206008,1.9,4.715710937563991,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-240.19726640839653,0.0019129200372844934,4.713470256516546,1.064e-06,,,,,,,,,,,,,,,,,,,,,,,,
190206009,1.9,4.030017609378813,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,103.55713073321795,0.00191192002967,4.026207603084057,1.0858e-06,,,,,,,,,,,,,,,,,,,,,,,,
190206010,1.9,4.229790404217331,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22465.62037576824,0.001912520034238696,4.226437611778652,1.0918e-06,4.598616827466673,4.286511673051471,4.910240478852327,1.0000448641579944,3.999440712715038,3.615713343701392,4.383697623194395,0.9999271524284552,-164991.2591392056,-190820.876226155,-136457.8825083759,1.0001295557500234,10.937949291129325,10.193605416708259,11.647204138809485,1.0002287046960772,3.3946305833659864,2.5992426600267624,4.1809462213286315,1.0009071485591838,-275433.2122506565,-284032.2153284167,-267610.96122932783,1.000365629041833
190206011,1.9,4.2034809234942605,He,raise V bank 10% points,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,29252.23192047785,0.0019120799843221907,4.2000679173556,1.0856e-06,6.465355449828107,6.114922071521933,6.836475870002728,0.9999802733278113,4.375192790894204,3.9649635207670313,4.804057646746803,0.9998761431605604,-292931.1021877681,-308298.9229586613,-277648.2310069964,0.9998042038545844,8.468988012967937,8.095915886759325,8.846319074359219,1.0002801459067254,6.113574470634652,5.727865516880065,6.504456152721131,0.999942623694282,-205194.2026018871,-219160.29939757846,-191784.92115762827,1.0000480283638753
190206012,1.7,4.420527903031326,He,repeat - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-33574.075042579825,0.001713720033876598,4.417611645644388,1.0788e-06,4.286198584838788,3.609618790886708,4.931049774138906,0.9998934342642121,1.4441670984879325,1.0004312705520473,2.048774880825805,1.0016442120016713,-315642.66258773487,-339336.89038301085,-289309.9187799884,1.0019101508435788,40.79152047262798,38.574706045049076,43.0828760749699,1.0003104738416275,19.54378133396228,18.48083945438999,20.61288506291488,1.000385770050225,-498593.1794954201,-499999.90387536143,-495863.4926556089,0.9998136365939134
190206013,1.7,4.093135932808456,He,repeat,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,30513.32095362377,0.0017136000096797945,4.089470383480763,1.0859999999999999e-06,6.12093726068212,5.700568635063728,6.539107657774445,1.0001554274226958,6.1115966468015674,5.6354317507775535,6.607258933299928,1.0005141094263241,-176388.49248742175,-214517.99785622853,-138354.03338673196,0.9997640274225552,8.106312980831165,7.648811916717143,8.535173848992184,1.0001914591340733,4.973154813136763,4.487738763954775,5.484440624323602,0.9999814394306566,-203220.26414727914,-216363.518040033,-189301.39425273746,0.9999473083153624
190206014,1.7,4.426535490448718,He,more power,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,33873.10210369828,0.0017136799870058894,4.423632982442477,1.0844e-06,3.634947785158461,3.0731888929543736,4.197226880895897,1.0004734480291395,3.5109005428471423,2.9011450777029486,4.1215389585798965,1.0000852943548797,-69764.90929903126,-128912.5079840775,-9511.736942518111,0.9998540473915049,7.630388518409044,7.026104655094018,8.196112127565748,1.0001467307279053,4.482210844124528,3.678935370126706,5.248739373737033,0.9999781468667208,-172446.4611768419,-192071.75744111626,-151255.6884931182,1.000411536559232
190206015,1.7,4.4464088741302685,He,more power,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-37725.73215921616,0.001713639940135181,4.4435518497265045,1.0796e-06,13.277258076317521,11.878537619535265,14.620863035120282,1.0004752348048214,8.24274504566571,7.3054649287035325,9.143871466623184,1.0000735216394478,-395794.3866286461,-429874.8083335191,-355215.7086275053,1.0000949562937984,13.777994004571983,12.62152160434161,14.954697820737323,0.999895581291292,9.578827938045313,8.629300784767803,10.677315047915297,0.9999835873626188,-417260.05736866005,-448492.200691492,-384491.9871091063,1.0003954404534263
190206016,1.7,4.337162525632084,He,higher puff,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-38127.131211587446,0.001713720033876598,4.334055472467899,1.0804e-06,7.979586225177273,7.61631714185061,8.339851758370424,1.0001026087161105,8.04640601715926,7.689797441605524,8.401528414592132,1.000244431944294,-160486.99548398078,-190405.20536924407,-129888.10610284375,1.0002046236066144,8.267433253904297,7.700645485227022,8.819026776641062,1.000304864602138,5.488287929754664,4.808886010638198,6.09285469506754,1.0008610857552949,-220755.02570470434,-237381.3978265741,-202280.49916355312,1.0001469939169598
190206017,1.9,4.357271553528391,He,repeat,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-36903.403863104206,0.0019122000085189934,4.354210523278356,1.0665999999999999e-06,9.265517175379797,7.899436942001622,10.696665535645645,1.000142543292664,3.431196227866513,1.9199447501099625,4.911610505919025,0.9999654239084128,-312780.742844128,-340332.01907017746,-284667.0179966163,1.0002011080661466,22.22343030654048,21.37573082927886,23.09215985800145,1.0000714367294354,21.664633082791152,20.730209022139608,22.611405966025767,1.0000454673156771,-55855.730420711436,-95713.01318774617,-15332.140183542895,1.001068989623213
190206018,1.9,4.569894070691928,He,repeat ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-35940.460259802116,0.0019123200327157968,4.5673196630625545,1.0662e-06,31.618663340116843,1.0005820231871323,87.1800618655475,0.9999966541078148,33.37984426536628,1.0165006530636138,88.42538483827782,1.0000310921965214,91994.79220650037,-388866.9437818685,499925.9774662423,0.999911919253359,7.44423129482116,4.543344825650559,10.506016386331133,1.0001473791646776,7.1960689655204675,3.8946672982244346,10.894370468809981,1.0008439877594402,-26979.45438440953,-201916.3504890045,166354.32739066062,1.0005147989324523
190206019,1.9,4.2067250000833605,He,repeat - flipped out,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-36410.69631527549,0.0010134000331163406,4.203319418563091,1.0566e-06,81.65371573122107,52.68412146431185,99.99865774033316,1.0003874325025623,79.23088979192217,47.11324003028246,99.996543399424,1.0000730092523669,-262949.9584526312,-499993.54122754454,219780.65284228433,1.0004900004047756,82.89103042841266,54.0004498640473,99.9997436384905,1.0005250070879133,41.05568358649596,1.000000264714581,97.14079142441572,4.413724447987034,-369292.34165042354,-499999.98572765326,119368.01551849225,1.3506281899903387
190206020,1.9,4.412927294750027,He,repeat - flipped out,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-36215.17202092563,0.0019120000069960954,4.4099936420844985,1.0674e-06,11.258335511966337,6.710996582443168,16.335766472288466,1.0000704533911091,10.948022218640077,4.7618509757277785,18.112027004022213,1.0004573111271349,-25333.117840843304,-343336.68817035016,376850.3390145439,1.0004783953724623,9.244625051564967,2.5442418253854764,15.681394963786163,1.000472905980396,12.197127643542235,3.3002659194306623,21.98543076387348,1.0009395535639087,201596.05089936685,-117821.947032945,499945.526176311,1.001044948510828
190213001,1.9,4.81,ETEST,Laser energy meter: 4.81 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-127.09571562211822,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213002,1.9,4.89,ETEST,Laser energy meter: 4.89 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-54.877518523846426,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213003,1.9,4.8,ETEST,Laser energy meter: 4.80 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-507.7325779968231,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213004,1.9,4.4,ETEST,Laser energy meter: 4.40 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-80.25652283825036,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213005,1.9,4.61,ETEST,Laser energy meter: 4.61 J,XDAF,1.25,1850.0,2200.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-65.09158148896164,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213006,1.9,6.02,ETEST,Laser energy meter: 6.02 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-57.75609110957915,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213007,1.9,5.62,ETEST,Laser energy meter: 5.62 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-76.24614232449815,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213008,1.9,5.94,ETEST,Laser energy meter: 5.94 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-45.22617017369086,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213009,1.9,6.21,ETEST,Laser energy meter: 6.21 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-58.66420576201108,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213010,1.9,6.05,ETEST,Laser energy meter: 6.05 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-75.06312493007435,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214005,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-33.29769145876488,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214006,1.9,6.45,ETEST,Laser energy meter: 6.45 J,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-49.03152771827379,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214007,1.9,7.8,ETEST,Laser energy meter: 7.80 J,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,27.065200458083968,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214008,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-54.647199285821884,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214009,1.9,7.54,ETEST,Laser energy meter: 7.54 J,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,388.1022259851017,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214010,1.9,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,20549.116670422452,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214011,3.9,3.9184354350248,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,21580.45395343456,0.003898799885064364,3.9143700540367687,7.778e-07,5.626304959339691,5.354726942979738,5.9063467804543315,1.000133363776256,5.032128616567085,4.738554673075232,5.330543448012937,0.999849226794855,-209592.32570239657,-228514.74508906234,-189794.1063806254,1.00015171284287,8.227840582774261,7.7817162121437775,8.635751248211026,0.9998587237841474,5.228967983570515,4.765411908874871,5.716783164434648,1.0000285951492691,-225061.84706053656,-237931.4283583795,-211309.22550126427,0.9998495286916452
190214012,3.9,3.120532991053336,V,vacuum,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,253.9872745507543,0.0038985600695014,3.1146414752631326,7.75e-07,,,,,,,,,,,,,,,,,,,,,,,,
190214013,3.9,3.704811687652179,V,vacuum,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-241.7279535756424,0.003898520022630693,3.700257392558679,7.862000000000002e-07,,,,,,,,,,,,,,,,,,,,,,,,
190214014,3.9,3.697312099200485,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,21190.942465355984,0.003898839931935072,3.6927406400293736,7.529999999999998e-07,7.084555035455253,6.774201563083621,7.410263679082828,1.0003050140603174,4.78036889269477,4.445679388312189,5.090736281696522,1.000284993811249,-322556.4224693795,-334659.7989469717,-310142.99361033057,0.9999721409394622,10.627840182293527,9.898533023320654,11.317870791873547,1.0003465165678704,5.7875924388392495,5.138155753322249,6.4763679888563015,1.0006516100750107,-225815.3704042941,-242289.73672870052,-208716.8480415413,1.0007570206334258
190214015,4.15,3.8976756538792334,He,plasma (fired during decay),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,21363.593819046,0.00414715986698866,3.8935627606180914,7.559999999999998e-07,6.313469221327304,3.610019339204416,9.302419138933082,1.000017883610579,6.654515737935476,1.118320207512022,12.873259976171965,1.001792232422039,30074.115299343746,-281494.33700990776,383303.8097579005,1.0015211572868383,12.427657628178912,1.0000605592014706,84.30327627706197,1.0041717857574244,1.0002659910215193,1.000000023376542,1.000793262028343,0.9999862631037224,-499959.7650941179,-499999.996951985,-499881.6005132636,1.000732247016021
190214016,4.15,3.837338983614653,He,plasma (fired during decay),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,21373.441280920448,0.0041470001451671115,3.833087999670559,7.672e-07,6.187042459471372,4.986457856623009,7.427063984738988,0.9999647440583216,4.161990400330416,2.6471320914296497,5.683983944715602,1.0006119864005394,-220796.82461681648,-283246.11053855706,-152203.77765761327,1.0008381348448134,9.641990089666727,8.237130633635951,11.12421332256378,1.0001616831648004,3.208204888460437,1.6441401063713923,4.667726912983959,0.9998047087744792,-283927.5197502632,-305641.4746217194,-265672.21119149856,1.0000704953648951
190214017,0.63,3.6137757096611214,He,plasma (fired during relaxation),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22085.579951239888,0.0006477599963545799,3.6090130633225335,7.818000000000002e-07,5.799126208128323,5.380226467192748,6.2394727459059816,1.0007996307763791,4.33596615466176,3.813420500352927,4.840479922196971,1.000146803250643,-241116.38939673032,-264753.6858945677,-216837.2093062318,1.0001043611030582,11.632042056757374,9.757432299385707,13.588057685444634,1.0001955517131254,5.859407324214767,3.8026814538381633,7.935328924564066,1.0001827506064558,-298282.4226128546,-334217.5564708807,-265916.30348888825,0.9998447858376818
190214018,0.54,3.5175652486025,He,plasma (fired during relaxation),XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22227.74390794437,0.0005582799785770477,3.5125824083384525,7.898e-07,6.249987055085023,5.482881999460059,7.0212013170547936,1.0001712382647785,6.168482697889558,5.411568798814397,6.982075424959477,0.9999487262533406,-146364.51719982596,-213538.23507044296,-78537.7105128624,0.9998530579044052,24.30957713878396,21.23425076817501,27.488805825981306,1.00026665413993,10.441466648448914,9.014370328578805,11.842937442383759,1.0002669165313594,-483152.4886992978,-499999.5018775753,-458419.2846023054,1.0008435909533862
190214019,1.9,4.876642329491805,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-35343.75979838998,0.0019103999948129056,4.874769967175284,7.808e-07,80.59610437651695,51.89373538370098,99.99065720844163,0.9999531429476204,1.0030097764399817,1.000000061364331,1.0092234112488048,0.9999998692398372,-499710.7469728388,-499999.98974938225,-499101.09705910523,1.0000704839131649,83.52056772648739,57.04882687172464,99.99983518316772,0.9999077472686324,1.001146308866564,1.0000002496142213,1.003477517094734,1.000184060747561,-499821.46542149177,-499999.9829300819,-499453.6488603949,0.9999873956993374
190214020,1.9,4.476719667838592,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-36549.83454508769,0.001910240040160716,4.473932014816868,7.916000000000002e-07,77.58423121433151,45.61598468489952,99.99952235167677,1.0005638546095017,1.0032858212005469,1.0000026801615634,1.009796963198548,1.0001515761394373,-499680.4018022182,-499999.97563803406,-499034.48663879104,0.9999526372791672,77.54681870064306,43.612506244632556,99.9898622031036,1.0002611318156664,1.0024830786779524,1.0000001529330058,1.0075569080248608,1.0007844931628065,-499619.1939750307,-499999.9614481988,-498851.95873244654,1.0001654284067196
190214021,1.9,4.361540569062078,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-37246.073205945366,0.0008839599904604256,4.358489309176698,7.790000000000002e-07,96.08474429309263,88.71459251950037,99.99885090928149,1.0001502335918897,91.41058284195385,75.69155572655819,99.99932385713407,1.0005351071366697,468633.69316919823,407386.3411204715,499990.693916709,1.0008948770996795,60.97532675506066,16.256446517344212,99.99555502875087,1.000206897458631,1.0011914904533472,1.0000002301846511,1.0036083882324618,0.9999880588537154,-499816.7681543774,-499999.86595087464,-499447.9074369422,1.0002341863144772
190214022,1.9,4.439728061705609,He,"plasma (fired ~during Itor max). Shot flipped out, but laser still may have hit some plasma",XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-35825.869133766035,0.0019099999917671084,4.436855747131766,7.974e-07,,,,,,,,,,,,,,,,,,,,,,,,
190214023,1.9,,He,plasma (fired ~during Itor max).,XDAF,1.25,1850.0,2350.0,2050.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,35471.41334482291,,,,,,,,,,,,,,,,,,,,,,,,,,,
